,cumulo,nomenclatura_nodo,integridad_nodo,ecosistema,municipio,estado,coord_longitud,coord_latitud,fecha_foto,numero_individuos,etiqueta,anotador_id,ruta
2884,32,4_32_1_1286,Integro,Selvas secas,Tlaquiltenango,Morelos,-99.0318,18.415,2021-11-12T13:18:11Z,1.0,Nasua narica,44,32/4_32_1_1286/HLPXGM09049506/2021-10-22/images_videos/4af49a60e01c2e59d29fc339466b0384_0055.JPG
2885,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-11-13T09:50:40Z,1.0,Odocoileus virginianus,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/bd7c3cc98d33411dfea4b3f89ec8a4f0_9220.JPG
2886,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-13T09:33:47Z,1.0,Odocoileus virginianus,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/b7dc0f197c6da397a913682246818e4b_0173.JPG
2887,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7196,18.2951,2021-11-13T09:33:46Z,1.0,Odocoileus virginianus,44,13/3_13_1_1392/HLPXGM09049093/2021-10-09/images_videos/3815d8c3b232285c56e829d8991c835f_0172.JPG
2888,31,1_31_0_1217,Degradado,Bosques templados,Atoyac de Álvarez,Guerrero,-100.292,17.3132,2021-11-14T01:13:36Z,1.0,Leopardus pardalis,44,31/1_31_0_1217/HLPXGM09049878/2021-11-06/images_videos/8e509d1d19286bdabbabe5f7fc0dc0df_0040.JPG
2889,81,1_81_0_1119,Degradado,Bosques templados,Nuevo Parangaricutiro,Michoacán,-102.248,19.3828,2021-11-13T19:16:30Z,1.0,Sylvilagus,44,81/1_81_0_1119/HLPXGM09049183/2021-11-08/images_videos/d3b072eaa6e254d02c322e9b98b4ff52_0104.JPG
2890,81,1_81_0_1119,Degradado,Bosques templados,Nuevo Parangaricutiro,Michoacán,-102.248,19.3828,2021-11-13T19:16:29Z,1.0,Sylvilagus,44,81/1_81_0_1119/HLPXGM09049183/2021-11-08/images_videos/6e25d8775637db00ad562bcbef5853e4_0103.JPG
2891,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1153,18.4728,2021-11-11T15:33:16Z,1.0,Nasua narica,44,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/fd27dbede45be2068a7a95b6e2675465_0058.JPG
2892,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1153,18.4728,2021-11-11T15:32:38Z,1.0,Nasua narica,44,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/0bae10d6059ce8b68220c2671570b43e_0056.JPG
2893,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1153,18.4728,2021-11-11T15:33:17Z,1.0,Nasua narica,44,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/9ce618ab778be42d0d2fc7fe9557f094_0059.JPG
2894,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7159,18.3012,2021-11-14T07:06:50Z,1.0,Crax rubra,44,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/26b7fa80ce17354e6d5ff02f63962eb2_0142.JPG
2895,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-14T12:57:39Z,1.0,Crax rubra,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/6178e5118bf6c939f63d99350d7c42b0_0019.JPG
2896,31,1_31_1_1211,Integro,Bosques templados,Coyuca de Benítez,Guerrero,-100.198,17.3003,2021-11-13T22:09:45Z,1.0,Odocoileus virginianus,44,31/1_31_1_1211/HLPXGM09049998/2021-11-07/images_videos/3043215b96ff305f92d97564140d64f3_0010.JPG
2897,31,1_31_1_1211,Integro,Bosques templados,Coyuca de Benítez,Guerrero,-100.198,17.3003,2021-11-13T22:09:46Z,1.0,Odocoileus virginianus,44,31/1_31_1_1211/HLPXGM09049998/2021-11-07/images_videos/95577be60e44f9995efa06ca5fd9f345_0011.JPG
2898,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.935,31.1922,2021-11-14T07:49:28Z,1.0,Odocoileus virginianus,44,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/1a9d5d7c203992a1ba9eba57800e3ca0_0214.JPG
2899,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7159,18.3012,2021-11-14T07:06:52Z,1.0,Crax rubra,44,13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/62c889946b81b278e8d2e20e2a2f9836_0143.JPG
2900,31,1_31_0_1217,Degradado,Bosques templados,Atoyac de Álvarez,Guerrero,-100.283,17.3126,2021-11-11T09:09:30Z,1.0,Sciurus aureogaster,44,31/1_31_0_1217/HLPXGM09048869/2021-11-06/images_videos/8a3b4f4cdbc7a657c2aead913937eafa_0016.JPG
2901,31,1_31_0_1217,Degradado,Bosques templados,Atoyac de Álvarez,Guerrero,-100.283,17.3126,2021-11-11T09:09:31Z,1.0,Sciurus aureogaster,44,31/1_31_0_1217/HLPXGM09048869/2021-11-06/images_videos/6d12f4c980a20df66980c1074ce55175_0017.JPG
2902,81,1_81_0_1119,Degradado,Bosques templados,Nuevo Parangaricutiro,Michoacán,-102.248,19.3828,2021-11-14T23:00:21Z,1.0,Didelphis virginiana,44,81/1_81_0_1119/HLPXGM09049183/2021-11-08/images_videos/72fb4bb37208b768c5a15b0210fc3735_0115.JPG
2903,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.699,17.4916,2021-11-14T22:57:11Z,1.0,Didelphis virginiana,44,33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/8798ffceffbca982a6f9fcc1356b45d6_0085.JPG
2904,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.699,17.4916,2021-11-14T22:57:12Z,1.0,Didelphis virginiana,44,33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/922dcf792918d83fa7888fcd87237124_0086.JPG
2905,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1169,18.4802,2021-11-15T02:25:57Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1281/HLPXGM09049522/2021-10-23/images_videos/78ec14ffabffbd544995f1f6f7b84686_0130.JPG
2906,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1169,18.4802,2021-11-15T02:25:58Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1281/HLPXGM09049522/2021-10-23/images_videos/b83aa5dc13449d47baed2d6ae9b101bf_0131.JPG
2907,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.951,31.2598,2021-11-15T03:23:55Z,1.0,Procyon lotor,44,95/1_95_0_1348/HLPXGM09048598/2021-08-04/images_videos/1475d253b9febbc54a49e92a8d267113_4180.JPG
2908,13,3_13_0_1400,Degradado,Selvas humedas,Palizada,Campeche,-91.8768,18.0743,2021-11-15T06:20:54Z,1.0,Dasypus novemcinctus,44,13/3_13_0_1400/HLPXGM09048448/2021-10-07/images_videos/ace628ecaa2940695607a7ff2851e44f_0095.JPG
2909,13,3_13_0_1400,Degradado,Selvas humedas,Palizada,Campeche,-91.8768,18.0743,2021-11-15T06:20:53Z,1.0,Dasypus novemcinctus,44,13/3_13_0_1400/HLPXGM09048448/2021-10-07/images_videos/cff2c82117f5a8f704cbdcb1f753f69d_0094.JPG
2910,31,1_31_0_1217,Degradado,Bosques templados,Atoyac de Álvarez,Guerrero,-100.292,17.3132,2021-11-15T07:17:23Z,1.0,Columbidae,44,31/1_31_0_1217/HLPXGM09049878/2021-11-06/images_videos/930f36d96db5119e4d82e3853c5b59ba_0043.JPG
2911,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1377,18.4799,2021-11-15T20:51:37Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1281/HLPXGM09049480/2021-10-23/images_videos/64036741ba22bab66906f2113c8af09d_0016.JPG
2912,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1377,18.4799,2021-11-15T20:51:38Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1281/HLPXGM09049480/2021-10-23/images_videos/8311f57f07246cd453717d1e1e2eb7c8_0017.JPG
2913,31,1_31_0_1217,Degradado,Bosques templados,Atoyac de Álvarez,Guerrero,-100.283,17.3126,2021-11-16T01:12:12Z,1.0,Didelphis virginiana,44,31/1_31_0_1217/HLPXGM09048869/2021-11-06/images_videos/e443ade9192fd08f206d864eb0db5397_0046.JPG
2914,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1169,18.4802,2021-11-16T10:31:23Z,1.0,Odocoileus virginianus,44,32/4_32_0_1281/HLPXGM09049522/2021-10-23/images_videos/a776aacbadec2d37b8feb23f00f37408_0136.JPG
2915,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1169,18.4802,2021-11-16T10:31:24Z,1.0,Odocoileus virginianus,44,32/4_32_0_1281/HLPXGM09049522/2021-10-23/images_videos/faa3ca3850e7c0822b23033d63008dcd_0137.JPG
2916,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1169,18.4802,2021-11-16T10:31:37Z,1.0,Odocoileus virginianus,44,32/4_32_0_1281/HLPXGM09049522/2021-10-23/images_videos/f2be4a096108effef60edcc203aab18d_0139.JPG
2917,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.609,17.5793,2021-11-16T19:31:26Z,1.0,Sylvilagus,44,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/c0d60bbcd9fc75a97d6aa5109f0e1c6f_0109.JPG
2918,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.609,17.5793,2021-11-16T19:31:12Z,1.0,Sylvilagus,44,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/b4d5718bc3157902a004c0d568b30c87_0107.JPG
2919,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.609,17.5793,2021-11-16T19:31:11Z,1.0,Sylvilagus,44,33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/3cf13c33dfa86ebe1fd8db03bf0872a9_0106.JPG
2920,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.692,17.4962,2021-11-17T04:25:31Z,1.0,Urocyon cinereoargenteus,44,33/1_33_0_1227/HLPXGM09048463/2021-11-01/images_videos/0e36c124cc1aa9735da79b6079cc43b8_0230.JPG
2921,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.692,17.4962,2021-11-17T04:25:29Z,1.0,Urocyon cinereoargenteus,44,33/1_33_0_1227/HLPXGM09048463/2021-11-01/images_videos/3fb56c6e7bd698e3bbd12e549db542bf_0229.JPG
2922,92,3_92_0_1341,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8555,16.113,2021-11-17T04:39:33Z,1.0,Cuniculus paca,44,92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/491112215c9fa830e79b2208b636fa9e_0103.JPG
2923,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-17T07:56:02Z,2.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/794783c9224f417a397adfae68e791e9_0053.JPG
2924,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-17T07:56:13Z,3.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/7dd5d48ca27d7d0dc3492c0cb46933e7_0055.JPG
2925,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-17T07:56:54Z,1.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/4a5ec4e660de6105ec7e3ddd47fd8c5f_0062.JPG
2926,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-17T07:56:14Z,3.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/6cf401a7fa32218c40139e724f1cb08a_0056.JPG
2927,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-17T07:56:43Z,1.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/4de9a880541d02e80ef094ffdb00c43e_0059.JPG
2928,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-17T07:56:53Z,1.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/1181f31f70f2199827e19458d1d25df3_0061.JPG
2929,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-17T07:57:15Z,1.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/68e37f71c9de8ce48b6ca45a671edd5d_0065.JPG
2930,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-17T07:56:42Z,1.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/39e91809e5389561cabc43c09a65889c_0058.JPG
2931,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-11-17T07:57:45Z,,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/997e914b234ef30de3f67b372c5add66_0067.JPG
2932,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.952,31.254,2021-11-17T12:08:23Z,2.0,Meleagris gallopavo,44,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/a63fea9bd5f7a1ba133c04efcc66a3c6_1886.JPG
2933,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-11-17T12:32:15Z,1.0,Odocoileus virginianus,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/e739d729b6e3875ec68b2fc1fbaed715_9256.JPG
2934,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-11-17T12:32:16Z,1.0,Odocoileus virginianus,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/3cb856d439ae538cc660e8f12cbf9c77_9257.JPG
2935,33,1_33_1_1225,Integro,Bosques templados,Técpan de Galeana,Guerrero,-100.6,17.5759,2021-11-17T12:34:54Z,1.0,Odocoileus virginianus,44,33/1_33_1_1225/HLPXGM09049899/2021-10-31/images_videos/cd0a04d405ceab2b5e1f691f1f6f62ef_0049.JPG
2936,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7189,18.3079,2021-11-18T00:10:44Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049482/2021-10-09/images_videos/35dc835a34230638350fddd4dbf07b2c_0130.JPG
2937,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7189,18.3079,2021-11-18T00:10:45Z,1.0,Dicotyles tajacu,44,13/3_13_1_1392/HLPXGM09049482/2021-10-09/images_videos/8a821572e20f6d74dba8e89c3b66eab9_0131.JPG
2938,92,3_92_0_1341,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8555,16.113,2021-11-18T04:41:12Z,1.0,Cuniculus paca,44,92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/2e4f004ca69e7ba873d6a4a02dc370be_0110.JPG
2939,92,3_92_0_1341,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8555,16.113,2021-11-18T04:41:11Z,1.0,Cuniculus paca,44,92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/3990c2a5f56e87139d910096c99cfd92_0109.JPG
2940,81,1_81_1_1499,Integro,Bosques templados,Uruapan,Michoacán,-102.194,19.47,2021-11-18T04:34:19Z,1.0,Canis latrans,44,81/1_81_1_1499/HLPXGM09048693/2021-11-07/images_videos/5444c32ac1f351bf76792742f779b396_0079.JPG
2941,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.699,17.4916,2021-11-18T11:28:17Z,1.0,Odocoileus virginianus,44,33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/69046d1a29edf8084fa1420dd37a5252_0100.JPG
2942,92,3_92_0_1341,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8565,16.1232,2021-11-18T10:17:31Z,1.0,Dasyprocta punctata,44,92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/a5341e2244403b13361b04b4e2a747d9_0011.JPG
2943,92,3_92_0_1341,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8565,16.1232,2021-11-18T10:17:30Z,1.0,Dasyprocta punctata,44,92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/0d95adf6e18ab62b5316db8515907ee9_0010.JPG
2944,92,3_92_0_1341,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8565,16.1232,2021-11-18T10:17:59Z,1.0,Dasyprocta punctata,44,92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/bf6d79b836af6326413b3c264ab64dcd_0013.JPG
2945,92,3_92_0_1341,Degradado,Selvas humedas,Marqués de Comillas,Chiapas,-90.8565,16.1232,2021-11-18T10:18:00Z,1.0,Dasyprocta punctata,44,92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/cfd265f44fe8c16c0b2890382d4fc762_0014.JPG
2946,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-18T13:27:29Z,2.0,Tayassu pecari,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/29c0ac483f761c71f2c788577d992d63_0028.JPG
2947,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-18T13:27:18Z,2.0,Tayassu pecari,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/ca71469cf0d0cd686d367cda8df1464c_0026.JPG
2948,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-18T13:27:30Z,2.0,Tayassu pecari,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/c1f3ce5f80a280cd0ba0a77b6bb0e053_0029.JPG
2949,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-18T13:28:49Z,1.0,Tayassu pecari,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/93824281d051cfd433543ad2f5868ec1_0037.JPG
2950,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-18T13:28:22Z,1.0,Tayassu pecari,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/fedbcb7fc76c7c9fd3571f27e3f45f33_0034.JPG
2951,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-18T13:28:23Z,1.0,Tayassu pecari,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/d96b33871ac685b91b980993cc016acc_0035.JPG
2952,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-18T13:27:57Z,1.0,Tayassu pecari,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/b835f9d13f29bb120914fbee7592124c_0032.JPG
2953,92,3_92_1_1335,Integro,Selvas humedas,Ocosingo,Chiapas,-90.8818,16.2443,2021-11-18T13:27:56Z,1.0,Tayassu pecari,44,92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/297565ec684500fd4011634d85acdf90_0031.JPG
2954,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1153,18.4728,2021-11-22T04:11:58Z,1.0,Leopardus wiedii,44,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/08fe8a4f97da8d9196de3f69f5e5f01a_0121.JPG
2955,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1153,18.4728,2021-11-21T21:02:32Z,1.0,Procyon lotor,44,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/a6adaf11e67c7f5b9032b66309b38432_0115.JPG
2956,33,1_33_0_1227,Degradado,Bosques templados,Técpan de Galeana,Guerrero,-100.692,17.4962,2021-11-21T21:08:29Z,1.0,Urocyon cinereoargenteus,44,33/1_33_0_1227/HLPXGM09048463/2021-11-01/images_videos/77b4cb4e37404ceb8aa2679fe350fbff_0244.JPG
2957,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1153,18.4728,2021-11-22T04:11:59Z,1.0,Leopardus wiedii,44,32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/c757b34fd222137114ffae682bceaa1d_0122.JPG
2958,81,1_81_0_1119,Degradado,Bosques templados,Nuevo Parangaricutiro,Michoacán,-102.245,19.3828,2021-11-21T22:52:04Z,1.0,Mephitidae,44,81/1_81_0_1119/HLPXGM09048996/2021-11-07/images_videos/2f094f698455d1476e257ac6473c272d_0170.JPG
2959,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.952,31.254,2021-10-24T16:06:55Z,1.0,Meleagris gallopavo,44,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/89455bb6087455af509b816696c0ca67_1726.JPG
2960,92,3_92_1_1334,Integro,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-10-24T16:59:12Z,1.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09049092/2021-10-08/images_videos/bc2af372616012aaea99052320a652f3_0161.JPG
2961,92,3_92_1_1334,Integro,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-10-24T16:59:11Z,1.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09049092/2021-10-08/images_videos/574dfbd1b92112623623bf44bb793708_0160.JPG
2962,92,3_92_1_1334,Integro,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-10-24T16:59:51Z,1.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09049092/2021-10-08/images_videos/9b5a19b95e982c05b1a9b65f767770d6_0167.JPG
2963,92,3_92_1_1334,Integro,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-10-24T16:59:50Z,4.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09049092/2021-10-08/images_videos/6592bfe8a3d7f6abc921465ef2db9ae3_0166.JPG
2964,92,3_92_1_1334,Integro,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-10-24T16:59:26Z,1.0,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09049092/2021-10-08/images_videos/cf4b22eb7546a91c89949ab2021471b6_0163.JPG
2965,92,3_92_1_1334,Integro,Selvas humedas,Marqués de Comillas,Chiapas,-90.8165,16.1494,2021-10-24T16:59:27Z,,Tayassu pecari,44,92/3_92_1_1334/HLPXGM09049092/2021-10-08/images_videos/9dce49f3abc24f7f47e8215246013682_0164.JPG
2966,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.94,31.1856,2021-10-24T22:30:47Z,1.0,Odocoileus virginianus,44,95/1_95_1_1350/HLPXGM09049766/2021-08-04/images_videos/c7822860a1846fbf15dcfb2c77a2e2a0_2117.JPG
2967,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.1377,18.4799,2021-10-25T00:42:57Z,1.0,Urocyon cinereoargenteus,44,32/4_32_0_1281/HLPXGM09049480/2021-10-23/images_videos/31140d2398a0e36391f1f5ec80aec7e5_0010.JPG
2968,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.944,31.2598,2021-10-24T22:20:25Z,1.0,Lynx rufus,44,95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/85e7de1e7dde070a210edd738c8e30cf_3026.JPG
2969,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.112,18.4764,2021-10-26T04:34:42Z,1.0,Mephitis macroura,44,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/e64c0d101bb47006ef9ea3d59c111eb1_0065.JPG
2970,32,4_32_0_1281,Degradado,Selvas secas,Tlaquiltenango,Morelos,-99.112,18.4764,2021-10-26T04:34:41Z,1.0,Mephitis macroura,44,32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/b94098bbae646e6aec110d5111b4f286_0064.JPG
2971,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9425,16.2607,2021-10-25T16:54:58Z,1.0,Nasua narica,44,92/3_92_1_1334/HLPXGM09049271/2021-10-08/images_videos/c6c604fb7ad8f42b7577349543343baf_0044.JPG
2972,13,3_13_1_1392,Integro,Selvas humedas,Carmen,Campeche,-91.7124,18.3007,2021-10-27T08:13:47Z,1.0,Odocoileus virginianus,44,13/3_13_1_1392/HLPXGM09048888/2021-10-09/images_videos/d7f480d45683bb8a4c277c23dd640c34_0053.JPG
2973,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-10-27T10:32:56Z,1.0,Aphelocoma wollweberi,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/ab1466cab4a327c07bd98e0edab9d158_9092.JPG
2974,95,1_95_0_1348,Degradado,Bosques templados,Municipio de Agua Prieta,Sonora,-108.955,31.2639,2021-10-27T10:32:55Z,1.0,Aphelocoma wollweberi,44,95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/f65642d5919479c6e398e52a12564661_9091.JPG
2975,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.935,31.1922,2021-10-28T16:01:46Z,1.0,Sarcodon imbricatus,44,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/039f699e9d7e5f8b0273cd0b0320e471_0202.JPG
2976,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.935,31.1922,2021-10-28T15:54:55Z,1.0,Odocoileus virginianus,44,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/d3f3be7c9cd42d23c53a5c60bb00c07d_0199.JPG
2977,95,1_95_1_1350,Integro,Bosques templados,Municipio de Agua Prieta,Sonora,-108.935,31.1922,2021-10-28T15:54:57Z,1.0,Odocoileus virginianus,44,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/fad5813599c7fe2b8bb11775f3c41302_0200.JPG
2978,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-10-29T08:29:10Z,1.0,Dasyprocta punctata,44,92/3_92_1_1334/HLPXGM09048890/2021-10-08/images_videos/bb79583eeb02f90c2b0d166d501c872b_0031.JPG
2979,92,3_92_1_1334,Integro,Selvas humedas,Ocosingo,Chiapas,-90.9328,16.2694,2021-10-29T08:29:12Z,1.0,Dasyprocta punctata,44,92/3_92_1_1334/HLPXGM09048890/2021-10-08/images_videos/6bb153fbf68d4dc30a5cd42843c1b817_0032.JPG
