"cumulo","nomenclatura_nodo","integridad_nodo","ecosistema","municipio","estado","coord_longitud","coord_latitud","fecha_foto","numero_individuos","etiqueta","anotador_id","ruta"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-11-18 09:02:42,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/ff0c596646ba65fa69d8713fdf147d9b_1891.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-11-18 09:02:43,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/8f709a5b50a37429e7495f2870f10196_1892.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-11-18 09:02:54,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/2e756656016f4dfb4111e4f65026dd24_1894.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-11-18 09:02:55,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/07c266235f3f08eafe373c45d767b043_1895.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.693,17.4842,2021-11-18 09:21:53,1,"Canis latrans",44,"33/1_33_0_1227/HLPXGM09048398/2021-11-01/images_videos/c0a405d8ed196318aa22c86d0e162de8_0067.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.693,17.4916,2021-11-18 09:57:17,1,"Canis latrans",44,"33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/17637056d9fb9ba0b6e146920a4fd09c_0127.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.693,17.4916,2021-11-18 09:57:19,1,"Canis latrans",44,"33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/21ba1c343fbfc68545da7028c0890f7c_0128.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.693,17.4916,2021-11-18 09:57:28,1,"Canis latrans",44,"33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/74ebf7e15a1a0995beb6df36de32717e_0130.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.693,17.4916,2021-11-18 09:57:29,1,"Canis latrans",44,"33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/f7bc33301f0e72cb4a65d7457fd21c36_0131.JPG"
92,"3_92_0_1341","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8565,16.1232,2021-11-18 10:17:30,1,"Dasyprocta punctata",44,"92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/0d95adf6e18ab62b5316db8515907ee9_0010.JPG"
92,"3_92_0_1341","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8565,16.1232,2021-11-18 10:17:31,1,"Dasyprocta punctata",44,"92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/a5341e2244403b13361b04b4e2a747d9_0011.JPG"
92,"3_92_0_1341","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8565,16.1232,2021-11-18 10:17:59,1,"Dasyprocta punctata",44,"92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/bf6d79b836af6326413b3c264ab64dcd_0013.JPG"
92,"3_92_0_1341","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8565,16.1232,2021-11-18 10:18:00,1,"Dasyprocta punctata",44,"92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/cfd265f44fe8c16c0b2890382d4fc762_0014.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.699,17.4916,2021-11-18 11:28:17,1,"Odocoileus virginianus",44,"33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/69046d1a29edf8084fa1420dd37a5252_0100.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.699,17.4916,2021-11-18 11:28:18,1,"Odocoileus virginianus",44,"33/1_33_0_1227/HLPXGM09048461/2021-11-02/images_videos/f0e85bfe513f3c2d3d8a2d3a0a8aa492_0101.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-11-18 12:24:40,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/98eabf788e5c002c78d7f720a057fd84_1897.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-11-18 12:24:41,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/af2ed74dd655a0681d69b382c93a3b13_1898.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-11-18 12:24:52,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/8c7e250e5f477c89209af8f5678be007_1900.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.952,31.254,2021-11-18 12:24:53,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/d3a34e2bf2eb23ecccff821f3e55a06e_1901.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-11-18 13:11:19,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/af2c76a85d926b17e0a3a7aea529fba7_3634.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.944,31.2598,2021-11-18 13:11:20,1,"Meleagris gallopavo",44,"95/1_95_0_1348/HLPXGM09049470/2021-08-04/images_videos/e442501911670149d9dfeaeb96e8c814_3635.JPG"
32,"4_32_1_1286","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0274,18.4102,2021-11-18 13:21:02,1,"Odocoileus virginianus",44,"32/4_32_1_1286/HLPXGM09049537/2021-10-22/images_videos/f4bb05a57ec8b7c12f0977bc1ca685a9_0076.JPG"
32,"4_32_1_1286","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0274,18.4102,2021-11-18 13:21:03,1,"Odocoileus virginianus",44,"32/4_32_1_1286/HLPXGM09049537/2021-10-22/images_videos/82ef3a033a385380686c95458e9b50f6_0077.JPG"
32,"4_32_1_1286","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0274,18.4102,2021-11-18 13:21:16,1,"Odocoileus virginianus",44,"32/4_32_1_1286/HLPXGM09049537/2021-10-22/images_videos/d8b9fb266b5b529e3db0ce318eab44ec_0079.JPG"
32,"4_32_1_1286","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0274,18.4102,2021-11-18 13:21:17,1,"Odocoileus virginianus",44,"32/4_32_1_1286/HLPXGM09049537/2021-10-22/images_videos/6048ad020d882aa8c12912c0798ec765_0080.JPG"
32,"4_32_1_1286","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0274,18.4102,2021-11-18 13:21:39,1,"Odocoileus virginianus",44,"32/4_32_1_1286/HLPXGM09049537/2021-10-22/images_videos/ac46129775de12030d9415bb651d06ae_0082.JPG"
32,"4_32_1_1286","Integro","Selvas secas","Tlaquiltenango","Morelos",-99.0274,18.4102,2021-11-18 13:21:40,1,"Odocoileus virginianus",44,"32/4_32_1_1286/HLPXGM09049537/2021-10-22/images_videos/0ed03349c5166922b715af5c14fb9d6b_0083.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:26:21,1,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/a2314fc39520731e67e2bf6e222ee628_0016.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:26:22,1,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/d3dcb829d5b077f0ef59863b9b7a3bf9_0017.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:26:35,1,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/2054294c96a227285d879f9d7e47aece_0019.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:26:36,2,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/c4b848a7b5d375a161ec87593a0a4542_0020.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:26:54,2,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/2037b6f34bbdfb39298b32a331b7269e_0022.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:26:55,2,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/aa34b9ddba72e20128e654775e3ead33_0023.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:27:17,1,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/aa05b84d412a3ed64a305b9ea0cb8de1_0025.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:27:18,2,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/ca71469cf0d0cd686d367cda8df1464c_0026.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:27:29,2,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/29c0ac483f761c71f2c788577d992d63_0028.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:27:30,2,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/c1f3ce5f80a280cd0ba0a77b6bb0e053_0029.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:27:56,1,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/297565ec684500fd4011634d85acdf90_0031.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:27:57,1,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/b835f9d13f29bb120914fbee7592124c_0032.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:28:22,1,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/fedbcb7fc76c7c9fd3571f27e3f45f33_0034.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:28:23,1,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/d96b33871ac685b91b980993cc016acc_0035.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-18 13:28:49,1,"Tayassu pecari",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/93824281d051cfd433543ad2f5868ec1_0037.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1087,18.4725,2021-11-18 14:11:48,1,"Odocoileus virginianus",44,"32/4_32_0_1281/HLPXGM09049996/2021-10-23/images_videos/a7515ca46eeac93f8d07a4afddc23aa0_0331.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1087,18.4725,2021-11-18 14:11:49,1,"Odocoileus virginianus",44,"32/4_32_0_1281/HLPXGM09049996/2021-10-23/images_videos/ca9cde8e1686dbabab7309de6073b0f5_0332.JPG"
92,"3_92_1_1334","Integro","Selvas humedas","Ocosingo","Chiapas",-90.9328,16.2694,2021-11-18 14:31:25,1,"Crax rubra",44,"92/3_92_1_1334/HLPXGM09048890/2021-11-13/images_videos/02c9efd9adf6df8f4fb0f9f5da712375_0080.JPG"
92,"3_92_0_1341","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8555,16.113,2021-11-18 21:42:43,1,"Cricetidae",44,"92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/da694ba7535b4040a20411e405ba670d_0115.JPG"
92,"3_92_0_1341","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8555,16.113,2021-11-18 21:42:44,1,"Cricetidae",44,"92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/875fe67e8c381145bda278e3efdc3f67_0116.JPG"
13,"3_13_1_1392","Integro","Selvas humedas","Carmen","Campeche",-91.7159,18.3012,2021-11-19 00:57:10,1,"Nyctanassa violacea",44,"13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/3aca9c9e08b1f2da58b96ccae12efc50_0175.JPG"
13,"3_13_1_1392","Integro","Selvas humedas","Carmen","Campeche",-91.7159,18.3012,2021-11-19 00:57:11,1,"Nyctanassa violacea",44,"13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/74e463e9e326528fa998aeb09397b8ae_0176.JPG"
92,"3_92_0_1341","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8555,16.113,2021-11-19 01:03:42,1,"Dicotyles tajacu",44,"92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/ceb4b6b8bf5ead7230aab980751ba61d_0118.JPG"
92,"3_92_0_1341","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8555,16.113,2021-11-19 01:03:43,1,"Dicotyles tajacu",44,"92/3_92_0_1341/HLPXGM09048599/2021-11-14/images_videos/880b66f1a660f38848840bf1496cb6ba_0119.JPG"
13,"3_13_1_1392","Integro","Selvas humedas","Carmen","Campeche",-91.7159,18.3012,2021-11-19 01:12:53,1,"Nyctanassa violacea",44,"13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/fef83d6ef3718aacd8c04cce1941f917_0178.JPG"
13,"3_13_1_1392","Integro","Selvas humedas","Carmen","Campeche",-91.7159,18.3012,2021-11-19 01:12:55,1,"Nyctanassa violacea",44,"13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/bdec6b04ef0cd94a1444c2d879f24be5_0179.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-11-19 05:22:46,1,"Canis latrans",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/7848a129d8c0e5c735a2d89c21136b59_9272.JPG"
95,"1_95_1_1350","Integro","Bosques templados","Municipio de Agua Prieta","Sonora",-108.94,31.1856,2021-11-19 07:10:59,1,"Ursus americanus",44,"95/1_95_1_1350/HLPXGM09049766/2021-08-04/images_videos/f4d7553d16f5b2b2a7a9c063fb1b7af4_2183.JPG"
13,"3_13_1_1392","Integro","Selvas humedas","Carmen","Campeche",-91.7159,18.3012,2021-11-19 09:18:39,1,"Odocoileus virginianus",44,"13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/db07fae31310f6b547510eb53a60abe5_0182.JPG"
31,"1_31_0_1217","Degradado","Bosques templados","Atoyac de Álvarez","Guerrero",-100.28,17.3026,2021-11-19 16:10:57,1,"Leptotila verreauxi",44,"31/1_31_0_1217/HLPXGM09049507/2021-11-08/images_videos/1e7c37349358a993862be0a019e21878_0021.JPG"
31,"1_31_0_1217","Degradado","Bosques templados","Atoyac de Álvarez","Guerrero",-100.28,17.3026,2021-11-19 16:10:58,1,"Leptotila verreauxi",44,"31/1_31_0_1217/HLPXGM09049507/2021-11-08/images_videos/141a7062c7ef07e7d4e4ed2710369ec1_0022.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.693,17.4842,2021-11-20 07:41:24,1,"Puma concolor",44,"33/1_33_0_1227/HLPXGM09048398/2021-11-01/images_videos/824bdb96d69e43b326b82398a4073785_0070.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.693,17.4842,2021-11-20 07:41:25,1,"Puma concolor",44,"33/1_33_0_1227/HLPXGM09048398/2021-11-01/images_videos/04a2a66f8e63e958a2a8b601b218fbe4_0071.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1087,18.4725,2021-11-20 11:45:41,1,"Buteo plagiatus",44,"32/4_32_0_1281/HLPXGM09049996/2021-10-23/images_videos/0e3815df20123cce50d11bc862444d56_0334.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1087,18.4725,2021-11-20 11:45:42,1,"Buteo plagiatus",44,"32/4_32_0_1281/HLPXGM09049996/2021-10-23/images_videos/d7cad850dc78bcedc09b1b845639ab34_0335.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1087,18.4725,2021-11-20 11:46:02,1,"Buteo plagiatus",44,"32/4_32_0_1281/HLPXGM09049996/2021-10-23/images_videos/9e77170e6d99b71c1c3752f870e6a17e_0337.JPG"
95,"1_95_0_1348","Degradado","Bosques templados","Municipio de Agua Prieta","Sonora",-108.955,31.2639,2021-11-20 12:58:00,1,"Odocoileus virginianus",44,"95/1_95_0_1348/HLPXGM09048642/2021-08-04/images_videos/4cbadb7db59780a933ffb6ce114879e0_9274.JPG"
33,"1_33_1_1225","Integro","Bosques templados","Técpan de Galeana","Guerrero",-100.606,17.5858,2021-11-20 13:28:01,1,"Sciurus aureogaster",44,"33/1_33_1_1225/HLPXGM09049970/2021-10-31/images_videos/89b3b97275d0d8a72307aae89bb3e209_0118.JPG"
33,"1_33_1_1225","Integro","Bosques templados","Técpan de Galeana","Guerrero",-100.606,17.5858,2021-11-20 13:28:02,1,"Sciurus aureogaster",44,"33/1_33_1_1225/HLPXGM09049970/2021-10-31/images_videos/3b4e1704d2a561d071d1c5fb3620fb75_0119.JPG"
31,"1_31_1_1211","Integro","Bosques templados","Coyuca de Benítez","Guerrero",-100.198,17.3003,2021-11-20 18:13:33,1,"Odocoileus virginianus",44,"31/1_31_1_1211/HLPXGM09049998/2021-11-07/images_videos/8577440d424bdb76fedd488b270012fb_0019.JPG"
31,"1_31_1_1211","Integro","Bosques templados","Coyuca de Benítez","Guerrero",-100.198,17.3003,2021-11-20 18:13:16,1,"Odocoileus virginianus",44,"31/1_31_1_1211/HLPXGM09049998/2021-11-07/images_videos/d78417e0b5f099b83061f5ed0fdc871f_0017.JPG"
31,"1_31_1_1211","Integro","Bosques templados","Coyuca de Benítez","Guerrero",-100.198,17.3003,2021-11-20 18:13:34,1,"Odocoileus virginianus",44,"31/1_31_1_1211/HLPXGM09049998/2021-11-07/images_videos/47bec3a8f1e2ea4325f9f304beab89de_0020.JPG"
31,"1_31_1_1211","Integro","Bosques templados","Coyuca de Benítez","Guerrero",-100.198,17.3003,2021-11-20 18:13:48,1,"Odocoileus virginianus",44,"31/1_31_1_1211/HLPXGM09049998/2021-11-07/images_videos/0536946a9e326203cda4e6250b7df6b1_0022.JPG"
31,"1_31_1_1211","Integro","Bosques templados","Coyuca de Benítez","Guerrero",-100.198,17.3003,2021-11-20 18:13:49,1,"Odocoileus virginianus",44,"31/1_31_1_1211/HLPXGM09049998/2021-11-07/images_videos/d6e9ca2536c589bd70733f71716ba5f5_0023.JPG"
33,"1_33_1_1225","Integro","Bosques templados","Técpan de Galeana","Guerrero",-100.609,17.5793,2021-11-20 18:50:53,1,"Didelphis virginiana",44,"33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/318eb2ed2f7c1f20284d82f012db9950_0172.JPG"
13,"3_13_1_1392","Integro","Selvas humedas","Carmen","Campeche",-91.7189,18.3079,2021-11-20 20:12:37,2,"Dicotyles tajacu",44,"13/3_13_1_1392/HLPXGM09049482/2021-10-09/images_videos/bcd057cdb52a5de7135651d830fd3d03_0175.JPG"
33,"1_33_1_1225","Integro","Bosques templados","Técpan de Galeana","Guerrero",-100.609,17.5793,2021-11-21 00:40:26,1,"Didelphis virginiana",44,"33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/b7aa7533a5054bcd70684bc6ad3a3bde_0175.JPG"
13,"3_13_1_1392","Integro","Selvas humedas","Carmen","Campeche",-91.7159,18.3012,2021-11-21 07:36:20,1,"Egretta thula",44,"13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/91756085264787c8ddf9c43e6cee809f_0184.JPG"
13,"3_13_1_1392","Integro","Selvas humedas","Carmen","Campeche",-91.7159,18.3012,2021-11-21 07:36:21,1,"Egretta thula",44,"13/3_13_1_1392/HLPXGM09048480/2021-10-09/images_videos/33c351d0cc1d1092707eef96e8c2b683_0185.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-21 08:18:23,1,"Geotrygon montana",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/198fcacec6ab49fbd95fe000be56641e_0103.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-21 08:18:24,1,"Geotrygon montana",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/98cb301a7e27994cb5559dccf6b4e810_0104.JPG"
33,"1_33_1_1225","Integro","Bosques templados","Técpan de Galeana","Guerrero",-100.609,17.5793,2021-11-21 10:05:14,1,"Sciurus aureogaster",44,"33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/512a22fccd01c7f64b8bbbb0f1127c3f_0181.JPG"
33,"1_33_1_1225","Integro","Bosques templados","Técpan de Galeana","Guerrero",-100.609,17.5793,2021-11-21 10:05:15,1,"Sciurus aureogaster",44,"33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/608ca452fde5adfa8fc8d337ed87362e_0182.JPG"
31,"1_31_0_1217","Degradado","Bosques templados","Atoyac de Álvarez","Guerrero",-100.28,17.3026,2021-11-21 11:51:43,1,"Sciurus aureogaster",44,"31/1_31_0_1217/HLPXGM09049507/2021-11-08/images_videos/102983315bfc296bbde73f41ea677588_0028.JPG"
31,"1_31_0_1217","Degradado","Bosques templados","Atoyac de Álvarez","Guerrero",-100.28,17.3026,2021-11-21 11:51:44,1,"Sciurus aureogaster",44,"31/1_31_0_1217/HLPXGM09049507/2021-11-08/images_videos/b23656198293d559957631e187de0ed7_0029.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1169,18.4802,2021-11-21 19:20:43,1,"Urocyon cinereoargenteus",44,"32/4_32_0_1281/HLPXGM09049522/2021-10-23/images_videos/3a95f33101cab5bf592e111f24bebc05_0193.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1169,18.4802,2021-11-21 19:20:44,1,"Urocyon cinereoargenteus",44,"32/4_32_0_1281/HLPXGM09049522/2021-10-23/images_videos/76550be41bbf4834a50906321f559862_0194.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.693,17.4916,2021-11-21 20:18:32,3,"Dicotyles tajacu",44,"33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/ce3ab06c7721ddd2989b0c47fb8a85cb_0136.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.693,17.4916,2021-11-21 20:18:57,1,"Dicotyles tajacu",44,"33/1_33_0_1227/HLPXGM09049102/2021-11-01/images_videos/1dcff19d5d99ee50fae705770f58c85b_0140.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1153,18.4728,2021-11-21 21:02:32,1,"Procyon lotor",44,"32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/a6adaf11e67c7f5b9032b66309b38432_0115.JPG"
33,"1_33_0_1227","Degradado","Bosques templados","Técpan de Galeana","Guerrero",-100.692,17.4962,2021-11-21 21:08:29,1,"Urocyon cinereoargenteus",44,"33/1_33_0_1227/HLPXGM09048463/2021-11-01/images_videos/77b4cb4e37404ceb8aa2679fe350fbff_0244.JPG"
81,"1_81_0_1119","Degradado","Bosques templados","Nuevo Parangaricutiro","Michoacán",-102.245,19.3828,2021-11-21 22:52:04,1,"Mephitidae",44,"81/1_81_0_1119/HLPXGM09048996/2021-11-07/images_videos/2f094f698455d1476e257ac6473c272d_0170.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1153,18.4728,2021-11-22 04:11:58,1,"Leopardus wiedii",44,"32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/08fe8a4f97da8d9196de3f69f5e5f01a_0121.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.1153,18.4728,2021-11-22 04:11:59,1,"Leopardus wiedii",44,"32/4_32_0_1281/HLPXGM09049546/2021-10-23/images_videos/c757b34fd222137114ffae682bceaa1d_0122.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-22 07:21:48,1,"Sciurus deppei",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/76f2168c1a4c153bf98de17592924d5a_0115.JPG"
92,"3_92_1_1335","Integro","Selvas humedas","Ocosingo","Chiapas",-90.8818,16.2443,2021-11-22 07:21:49,1,"Sciurus deppei",44,"92/3_92_1_1335/HLPXGM09048594/2021-11-13/images_videos/1f160915d482515e2d3572b9959b5e97_0116.JPG"
92,"3_92_0_1341","Degradado","Selvas humedas","Marqués de Comillas","Chiapas",-90.8565,16.1232,2021-11-22 07:22:04,1,"Dasyprocta punctata",44,"92/3_92_0_1341/HLPXGM09049514/2021-11-14/images_videos/9514b81c596c3bc252b4f0caff2c7e89_0016.JPG"
33,"1_33_1_1225","Integro","Bosques templados","Técpan de Galeana","Guerrero",-100.609,17.5793,2021-11-22 09:11:32,1,"Sciurus aureogaster",44,"33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/ac4558ff850405ce965dab222388840c_0193.JPG"
33,"1_33_1_1225","Integro","Bosques templados","Técpan de Galeana","Guerrero",-100.609,17.5793,2021-11-22 09:11:33,1,"Sciurus aureogaster",44,"33/1_33_1_1225/HLPXGM09048227/2021-10-31/images_videos/9e1821c1e526613a1739f6f57b7c03b4_0194.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.112,18.4764,2021-11-22 09:44:08,1,"Sciurus aureogaster",44,"32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/e32d2b4d9fa3de124c921433bf931e3c_0133.JPG"
32,"4_32_0_1281","Degradado","Selvas secas","Tlaquiltenango","Morelos",-99.112,18.4764,2021-11-22 09:44:09,1,"Sciurus aureogaster",44,"32/4_32_0_1281/HLPXGM09048692/2021-10-23/images_videos/36806cc844ce533ced09cce3f0886a43_0134.JPG"
